country,trust_region,period,year,population,attendances_type1,breaches_4hr_type1,waits_12hr,pct_4hr_type1,attendances_per_100k_national,breaches_4hr_per_100k_national,waits_12hr_per_100k_national
England,NHS England East Of England ,2019-04-01,2019,56230056,144887.0,29652.0,13.0,79.53439577049701,257.66824774280855,52.73336380813848,0.0231193082930595
England,NHS England East Of England ,2019-05-01,2019,56230056,149136.0,23107.0,3.0,84.50608840253192,265.2247047379786,41.093681286748144,0.005335224990706038
England,NHS England East Of England ,2019-06-01,2019,56230056,147820.0,21601.0,18.0,85.38695710999863,262.8843193753888,38.41539834141371,0.032011349944236225
England,NHS England East Of England ,2019-07-01,2019,56230056,157046.0,25257.0,8.0,83.91745093794175,279.2919146301402,44.91725919675414,0.014227266641882766
England,NHS England East Of England ,2019-08-01,2019,56230056,147314.0,24192.0,8.0,83.57793556620553,261.98444476028976,43.02325432505349,0.014227266641882766
England,NHS England East Of England ,2019-09-01,2019,56230056,148971.0,25658.0,8.0,82.77651354961704,264.9312673634897,45.63040093717851,0.014227266641882766
England,NHS England East Of England ,2019-10-01,2019,56230056,148856.0,28457.0,10.0,80.88286666308379,264.7267504055127,50.608165853507245,0.01778408330235346
England,NHS England East Of England ,2019-11-01,2019,56230056,147129.0,31274.0,19.0,78.74382344745088,261.65543921919624,55.61794211978021,0.033789758274471574
England,NHS England East Of England ,2019-12-01,2019,56230056,149982.0,36297.0,29.0,75.79909589150698,266.72923818535764,64.55088716255236,0.051573841576825034
England,NHS England East Of England ,2020-01-01,2020,56325961,144138.0,32232.0,57.0,77.63809682387712,255.8997617457428,57.22405694951214,0.10119667554362721
England,NHS England East Of England ,2020-02-01,2020,56325961,135738.0,26628.0,44.0,80.38279626928347,240.98656745510297,47.274825901328164,0.07811673199858943
England,NHS England East Of England ,2020-03-01,2020,56325961,110869.0,19506.0,53.0,82.40626324761655,196.8346354534457,34.63056759919285,0.09409515445284634
England,NHS England East Of England ,2020-04-01,2020,56325961,76994.0,8254.0,4.0,89.27968413123101,136.69362871589533,14.653988770826299,0.007101521090780856
England,NHS England East Of England ,2020-05-01,2020,56325961,106370.0,9277.0,3.0,91.27855598383002,188.84719960658992,16.4702027897935,0.005326140818085643
England,NHS England East Of England ,2020-06-01,2020,56325961,116460.0,9082.0,2.0,92.2016142881676,206.76078655808465,16.124003636617935,0.003550760545390428
England,NHS England East Of England ,2020-07-01,2020,56325961,126539.0,12003.0,3.0,90.51438686887046,224.6548443265797,21.309889413160658,0.005326140818085643
England,NHS England East Of England ,2020-08-01,2020,56325961,132401.0,17506.0,34.0,86.77804548304016,235.06212348511903,31.07980705380242,0.06036292927163728
England,NHS England East Of England ,2020-09-01,2020,56325961,129592.0,18955.0,22.0,85.3733255139206,230.0750802991182,33.652333068937786,0.039058365999294714
England,NHS England East Of England ,2020-10-01,2020,56325961,124687.0,20538.0,129.0,83.5283550009223,221.36684006154815,36.46276004061431,0.22902405517768262
England,NHS England East Of England ,2020-11-01,2020,56325961,116493.0,19793.0,209.0,83.00927952752527,206.8193741070836,35.140101737456376,0.3710544769932998
England,NHS England East Of England ,2020-12-01,2020,56325961,113904.0,27643.0,336.0,75.73131760078662,202.22291458107566,49.0768368781138,0.5965277716255919
England,NHS England East Of England ,2021-01-01,2021,56554891,100161.0,24531.0,245.0,75.50843142540509,177.10404569606544,43.37555880003376,0.43320744796413807
England,NHS England East Of England ,2021-02-01,2021,56554891,98005.0,16370.0,86.0,83.29677057292994,173.291820153981,28.94533029866506,0.15206465520373824
England,NHS England East Of England ,2021-03-01,2021,56554891,127054.0,18072.0,35.0,85.77612668629087,224.65607793320655,31.954795916766948,0.06188677828059116
England,NHS England East Of England ,2021-04-01,2021,56554891,138814.0,21482.0,23.0,84.52461567277076,245.45003543548515,37.98433631496169,0.04066845429867419
England,NHS England East Of England ,2021-05-01,2021,56554891,153955.0,26307.0,34.0,82.91253937838978,272.2222557196689,46.51587074935747,0.0601185846154314
England,NHS England East Of England ,2021-06-01,2021,56554891,159259.0,32548.0,139.0,79.5628504511519,281.60075491967615,57.551167413619446,0.24577891945720487
England,NHS England East Of England ,2021-07-01,2021,56554891,155175.0,37414.0,207.0,75.88915740293217,274.37945199116376,66.15519778828678,0.3660160886880677
England,NHS England East Of England ,2021-08-01,2021,56554891,147242.0,39562.0,269.0,73.13130764319963,260.3523716454515,69.95327778104992,0.47564409592797197
England,NHS England East Of England ,2021-09-01,2021,56554891,151637.0,43220.0,584.0,71.49772153234369,268.1235828038286,76.42133020820428,1.0326251004532923
England,NHS England East Of England ,2021-10-01,2021,56554891,153981.0,44739.0,916.0,70.94511660529545,272.26822875496305,79.10721638558194,1.6196653972863284
England,NHS England East Of England ,2021-11-01,2021,56554891,144593.0,44106.0,768.0,69.49644865242439,255.66842662644333,77.98794979553581,1.357972734842686
England,NHS England East Of England ,2021-12-01,2021,56554891,137017.0,44115.0,1042.0,67.80326528824891,242.27259141919308,78.00386353852224,1.8424577990964568
England,NHS England East Of England ,2022-01-01,2022,57144395,136907.0,41086.0,1500.0,69.98984712249921,239.5808022816586,71.89856502986864,2.624929356588691
England,NHS England East Of England ,2022-02-01,2022,57144395,133195.0,43024.0,1623.0,67.69848718044972,233.0849771005538,75.28997375858123,2.8401735638289636
England,NHS England East Of England ,2022-03-01,2022,57144395,155507.0,53836.0,2395.0,65.38033657648852,272.12992630335833,94.21046456087251,4.191137206019943
England,NHS England East Of England ,2022-04-01,2022,57144395,141896.0,47677.0,2185.0,66.40003946552405,248.3113173216726,83.43250462271934,3.823647096097526
England,NHS England East Of England ,2022-05-01,2022,57144395,158743.0,52784.0,1729.0,66.748770024505,277.7927739019724,92.36951410545164,3.0256685716945646
England,NHS England East Of England ,2022-06-01,2022,57144395,153824.0,52133.0,2247.0,66.10866964842937,269.18475556526585,91.23029476469215,3.9321441761698592
England,NHS England East Of England ,2022-07-01,2022,57144395,154897.0,54743.0,2993.0,64.65845045417278,271.06245503167895,95.79767184515647,5.237609042846635
England,NHS England East Of England ,2022-08-01,2022,57144395,143062.0,50583.0,2784.0,64.64260250800352,250.35176240819416,88.51786776288382,4.8718688858286106
England,NHS England East Of England ,2022-09-01,2022,57144395,143315.0,48926.0,3117.0,65.86121480654502,250.79450049300547,85.61819580030553,5.454603202991299
England,NHS England East Of England ,2022-10-01,2022,57144395,153774.0,56622.0,4033.0,63.1784306839908,269.0972579200462,99.08583335250991,7.057560063414794
England,NHS England East Of England ,2022-11-01,2022,57144395,152169.0,55873.0,3134.0,63.282271684771544,266.28858350849634,97.77511862711994,5.484352402365971
England,NHS England East Of England ,2022-12-01,2022,57144395,157213.0,64041.0,4198.0,59.26481906712549,275.1153459582519,112.06873395019755,7.34630229263955
England,NHS England East Of England ,2023-01-01,2023,57932470,136009.0,45939.0,3654.0,66.22355873508371,234.7716228912732,79.29749931256168,6.307343705524725
England,NHS England East Of England ,2023-02-01,2023,57932470,133439.0,46225.0,2937.0,65.35870322769206,230.3354232954335,79.79117755552284,5.069695802716508
England,NHS England East Of England ,2023-03-01,2023,57932470,151808.0,53785.0,3534.0,64.57037837268128,262.04303044562056,92.84085418764296,6.100205981205359
England,NHS England East Of England ,2023-04-01,2023,57932470,139208.0,44450.0,1861.0,68.06936382966497,240.29356939208702,76.72726538329887,3.2123608746528505
England,NHS England East Of England ,2023-05-01,2023,57932470,153187.0,50421.0,1972.0,67.08532708389093,264.4233881275906,87.03409331589003,3.4039632696482647
England,NHS England East Of England ,2023-06-01,2023,57932470,155732.0,63602.0,2054.0,59.15932499422084,268.8164340308639,109.78644618466983,3.545507381266499
England,NHS England East Of England ,2023-07-01,2023,57932470,153722.0,60037.0,1590.0,60.944432156750494,265.34687714851447,103.63272962468197,2.744574847231613
England,NHS England East Of England ,2023-08-01,2023,57932470,148037.0,63428.0,2384.0,57.153954754554604,255.53372745888447,109.48609648440674,4.115136123144758
England,NHS England East Of England ,2023-09-01,2023,57932470,148277.0,64349.0,2203.0,56.60217026241426,255.9480029075232,111.0758785185579,3.8027033889630464
England,NHS England East Of England ,2023-10-01,2023,57932470,152260.0,68444.0,3615.0,55.04794430579272,262.8232492072235,118.1444533609563,6.240023945120931
England,NHS England East Of England ,2023-11-01,2023,57932470,151005.0,68023.0,2671.0,54.953147246779906,260.65693384038343,117.41774517813586,4.610540513808577
England,NHS England East Of England ,2023-12-01,2023,57932470,151467.0,69689.0,2809.0,53.99063822482786,261.454414079013,120.29350725076974,4.84874889677585
England,NHS England East Of England ,2024-01-01,2024,58620101,151598.0,69366.0,3942.0,54.24345967624903,258.6109498514852,118.33142355043024,6.724655762705015
England,NHS England East Of England ,2024-02-01,2024,58620101,145725.0,64360.0,3279.0,55.83462000343111,248.592202186755,109.79169073761918,5.593644405355085
England,NHS England East Of England ,2024-03-01,2024,58620101,158619.0,58356.0,2913.0,63.20995593213927,270.58807012290885,99.54947024059206,4.969285194510327
England,NHS England East Of England ,2024-04-01,2024,58620101,148875.0,57588.0,3215.0,61.31788413098237,253.96578555877957,98.23933943750797,5.484466838431411
England,NHS England East Of England ,2024-05-01,2024,58620101,161297.0,62905.0,3152.0,61.00051457869644,275.15646893887134,107.30960698958879,5.37699517099092
England,NHS England East Of England ,2024-06-01,2024,58620101,155731.0,59759.0,2876.0,61.62677951082315,265.6614324154781,101.94284721549695,4.906166913632578
England,NHS England East Of England ,2024-07-01,2024,58620101,158314.0,59569.0,2478.0,62.37287921472516,270.06777078053824,101.6187263136923,4.227218919325983
England,NHS England East Of England ,2024-08-01,2024,58620101,149007.0,54356.0,1720.0,63.52117685746308,254.19096429055966,92.72587230786246,2.934147111073725
England,NHS England East Of England ,2024-09-01,2024,58620101,151859.0,60232.0,2702.0,60.336891458524036,259.0561896165959,102.74973767104223,4.609340403558841
England,NHS England East Of England ,2024-10-01,2024,58620101,160711.0,67647.0,3712.0,57.907672779087925,274.15681184172644,115.39898233883972,6.332298881573063
England,NHS England East Of England ,2024-11-01,2024,58620101,156217.0,67046.0,3275.0,57.08149561187324,266.49049956430474,114.3737367494471,5.586820807422355
England,NHS England East Of England ,2024-12-01,2024,58620101,158945.0,73703.0,4687.0,53.62987196829092,271.14419335442636,125.7299096089923,7.995550877675902
England,NHS England East Of England ,2025-01-01,2025,58829244,147624.0,64240.0,5109.0,56.484040535414294,250.93642202847275,109.19739169179192,8.684456322437189
England,NHS England East Of England ,2025-02-01,2025,58829244,138316.0,58782.0,4218.0,57.501662858960636,235.11435911024117,99.91969300166429,7.169903458218841
England,NHS England East Of England ,2025-03-01,2025,58829244,159525.0,61991.0,3871.0,61.14026014731233,271.16615675020404,105.37446308166055,6.580060760257263
England,NHS England East Of England ,2025-04-01,2025,58829244,150289.0,57827.0,3294.0,61.52279940647685,255.46648194221228,98.2963507061216,5.599256043473889
England,NHS England East Of England ,2025-05-01,2025,58829244,157867.0,59522.0,2780.0,62.2961100166596,268.34783054495824,101.17757080135179,4.7255409231503975
England,NHS England East Of England ,2025-06-01,2025,58829244,155796.0,56460.0,2300.0,63.760301933297384,264.8274725406976,95.9726764464286,3.9096201882179553
England,NHS England East Of England ,2025-07-01,2025,58829244,160644.0,56300.0,2490.0,64.95356191329897,273.0682719635153,95.70070286811777,4.232588812462047
England,NHS England East Of England ,2025-08-01,2025,58829244,149615.0,54060.0,2532.0,63.8672592988671,254.32079324357795,91.89307277176637,4.303981876768636
England,NHS England East Of England ,2025-09-01,2025,58829244,154298.0,56344.0,3652.0,63.48364852428418,262.2811199137626,95.77549560215324,6.207796924944335
England,NHS England East Of England ,2025-10-01,2025,58829244,154587.0,58677.0,4285.0,62.04273321818782,262.7723721895865,99.74121034089781,7.283792394136494
England,NHS England East Of England ,2025-11-01,2025,58829244,150589.0,56755.0,4249.0,62.31132420030679,255.97643240154508,96.47412773143915,7.222598339016561
England,NHS England East Of England ,2025-12-01,2025,58829244,152605.0,57833.0,4179.0,62.10281445562072,259.40329948826127,98.30654971530825,7.103609898505581
England,NHS England East Of England ,2026-01-01,2026,58951205,152494.0,63218.0,6065.0,58.54394271250016,258.67834253769706,107.23784187278275,10.288169682027704
England,NHS England East Of England ,2026-02-01,2026,58951205,139053.0,55750.0,5256.0,59.9073734475344,235.8781300568835,94.56973780264542,8.915848285035056
England,NHS England East Of England ,2026-03-01,2026,58951205,158439.0,55510.0,4105.0,64.96443426176636,268.7629540397011,94.16262144259817,6.963386074975057
England,NHS England East Of England ,2026-04-01,2026,58951205,154484.0,53657.0,3878.0,65.26695321198312,262.05401568975566,91.01934387939991,6.578321851097021
England,NHS England London,2019-04-01,2019,56230056,232695.0,51822.0,61.0,77.72964610326822,413.8267264041138,92.16067648945611,0.1084829081443561
England,NHS England London,2019-05-01,2019,56230056,237699.0,45668.0,96.0,80.78746650175222,422.72588168861154,81.21635162518778,0.17072719970259323
England,NHS England London,2019-06-01,2019,56230056,232468.0,46397.0,138.0,80.04155410637162,413.4230277131504,82.51281129792935,0.24542034957247774
England,NHS England London,2019-07-01,2019,56230056,240851.0,47830.0,203.0,80.14124915404129,428.33142474551335,85.0612704351566,0.36101689103777523
England,NHS England London,2019-08-01,2019,56230056,222675.0,43613.0,154.0,80.41405636016617,396.0070749351557,77.56172250655415,0.2738748828562433
England,NHS England London,2019-09-01,2019,56230056,228952.0,46781.0,175.0,79.56733289073692,407.17014402404294,83.19572009673972,0.31122145779118554
England,NHS England London,2019-10-01,2019,56230056,238643.0,55340.0,187.0,76.81054964947641,424.40469915235366,98.41711699522405,0.33256235775400966
England,NHS England London,2019-11-01,2019,56230056,241697.0,61322.0,197.0,74.62856386301857,429.8359581928924,109.05555562669188,0.35034644105636314
England,NHS England London,2019-12-01,2019,56230056,245679.0,66382.0,215.0,72.98018959699446,436.9175801638895,118.05430177768274,0.3823577910005994
England,NHS England London,2020-01-01,2020,56325961,240831.0,61230.0,402.0,74.57553221968934,427.56660645346113,108.70653409712797,0.7137028696234762
England,NHS England London,2020-02-01,2020,56325961,220258.0,51682.0,302.0,76.53569904384858,391.04170810330254,91.75520325343406,0.5361648423539547
England,NHS England London,2020-03-01,2020,56325961,172289.0,43333.0,429.0,74.84865545681964,305.8784918023858,76.93255335670172,0.7616381369862468
England,NHS England London,2020-04-01,2020,56325961,110925.0,20079.0,232.0,81.89858012170386,196.9340567487166,35.647860495447205,0.4118882232652897
England,NHS England London,2020-05-01,2020,56325961,141418.0,12948.0,71.0,90.84416410923644,251.0707274040118,22.98762377085763,0.12605199936136022
England,NHS England London,2020-06-01,2020,56325961,158961.0,14356.0,113.0,90.96885399563415,282.21622352790394,25.48735919481249,0.20061797081455918
England,NHS England London,2020-07-01,2020,56325961,173449.0,16706.0,172.0,90.36835035082359,307.9379329187122,29.65950283564625,0.30536540690357683
England,NHS England London,2020-08-01,2020,56325961,182482.0,23069.0,182.0,87.35820519284094,323.9749429219681,40.956247510805895,0.323119209630529
England,NHS England London,2020-09-01,2020,56325961,188927.0,26296.0,180.0,86.08139651823191,335.4172687794887,46.68539965079335,0.31956844908513854
England,NHS England London,2020-10-01,2020,56325961,182575.0,29059.0,290.0,84.08380117759825,324.1400532873287,51.59077534425023,0.514860279081612
England,NHS England London,2020-11-01,2020,56325961,174223.0,28800.0,452.0,83.46946155214869,309.3120772497783,51.13095185362217,0.8024718832582367
England,NHS England London,2020-12-01,2020,56325961,176512.0,44011.0,1668.0,75.06628444525019,313.3759226939776,78.13626118158908,2.961334294855617
England,NHS England London,2021-01-01,2021,56554891,153815.0,44749.0,1551.0,70.90725871989078,271.9747086065465,79.12489832223353,2.742468374662768
England,NHS England London,2021-02-01,2021,56554891,147747.0,26431.0,235.0,82.11063507211652,261.24530944635717,46.73512676383728,0.41552551131254056
England,NHS England London,2021-03-01,2021,56554891,189102.0,28540.0,292.0,84.90761599560027,334.3689584690385,50.464247203659184,0.5163125502266461
England,NHS England London,2021-04-01,2021,56554891,206243.0,32639.0,208.0,84.17449319492056,364.6775660835417,57.712073037149,0.3677842823532274
England,NHS England London,2021-05-01,2021,56554891,229694.0,40264.0,395.0,82.47059130843644,406.14347572520296,71.19454973399206,0.6984364977381001
England,NHS England London,2021-06-01,2021,56554891,241324.0,48581.0,552.0,79.86897283320349,426.70756805101087,85.90061644712567,0.9760429031681805
England,NHS England London,2021-07-01,2021,56554891,239513.0,55635.0,445.0,76.77161573693286,423.50536932340657,98.37345456116253,0.7868461809960874
England,NHS England London,2021-08-01,2021,56554891,221417.0,56521.0,718.0,74.47305310793662,391.5081367586758,99.94007414849406,1.2695630515846985
England,NHS England London,2021-09-01,2021,56554891,238240.0,68155.0,973.0,71.39229348556077,421.2544587876582,120.51123924896258,1.720452436200434
England,NHS England London,2021-10-01,2021,56554891,245514.0,73170.0,945.0,70.19721889586745,434.1162995080302,129.3787304797387,1.670943013575961
England,NHS England London,2021-11-01,2021,56554891,233958.0,70517.0,1800.0,69.8591200129938,413.6830535134441,124.6877126860699,3.1827485972875453
England,NHS England London,2021-12-01,2021,56554891,218026.0,69200.0,2415.0,68.26066615908195,385.51219204011903,122.35900162905449,4.270187701360789
England,NHS England London,2022-01-01,2022,57144395,217717.0,66123.0,2941.0,69.6289219491358,380.99449648561335,115.71213589714267,5.146611491818226
England,NHS England London,2022-02-01,2022,57144395,209992.0,65558.0,3255.0,68.7807154558269,367.4761102991816,114.72341250616093,5.696096703797459
England,NHS England London,2022-03-01,2022,57144395,245170.0,81179.0,3920.0,66.88868948076845,429.0359535698995,142.05942682567556,6.859815385218445
England,NHS England London,2022-04-01,2022,57144395,226650.0,73589.0,4004.0,67.53187734392235,396.62682578055114,128.7772842813368,7.006811429187413
England,NHS England London,2022-05-01,2022,57144395,249215.0,82243.0,3600.0,66.99917741708965,436.11451306816707,143.92137671594912,6.299830455812858
England,NHS England London,2022-06-01,2022,57144395,244751.0,83486.0,3954.0,65.88941413926807,428.3027233029591,146.09656817610897,6.919313783967789
England,NHS England London,2022-07-01,2022,57144395,240613.0,84704.0,5537.0,64.7965820633133,421.06141818458315,148.22801081365898,9.689489231621055
England,NHS England London,2022-08-01,2022,57144395,216189.0,73310.0,4883.0,66.08985656069457,378.32056844770165,128.28904742101128,8.545020032148384
England,NHS England London,2022-09-01,2022,57144395,222281.0,79800.0,5483.0,64.09949568339175,388.98128154126056,139.64624177051837,9.59499177478386
England,NHS England London,2022-10-01,2022,57144395,241458.0,91486.0,8102.0,62.11100895393815,422.5401283887947,160.09619141124864,14.178118431387714
England,NHS England London,2022-11-01,2022,57144395,240290.0,91557.0,7153.0,61.89729077364851,420.4961833964643,160.2204380674605,12.517413125119269
England,NHS England London,2022-12-01,2022,57144395,242722.0,101323.0,9588.0,58.25553513896556,424.75206885994675,177.3104781317573,16.77854844731491
England,NHS England London,2023-01-01,2023,57932470,214898.0,76165.0,8280.0,64.5576040726298,370.9456890065278,131.4720397732049,14.292502978036325
England,NHS England London,2023-02-01,2023,57932470,210913.0,79737.0,7416.0,62.19436450100279,364.0669904114221,137.63783936711138,12.801111362936881
England,NHS England London,2023-03-01,2023,57932470,231519.0,85962.0,7349.0,62.87043396006376,399.63598997246277,148.38310881617855,12.685459466858568
England,NHS England London,2023-04-01,2023,57932470,208678.0,70519.0,5309.0,66.20678749077527,360.2090502959739,121.7262098439787,9.16411815342933
England,NHS England London,2023-05-01,2023,57932470,228368.0,80525.0,6387.0,64.73893014783157,394.1968985613767,138.99804375680858,11.024905376898309
England,NHS England London,2023-06-01,2023,57932470,227425.0,88427.0,5196.0,61.11817082554689,392.569141277767,152.63806290323888,8.969063463028592
England,NHS England London,2023-07-01,2023,57932470,223712.0,83145.0,3726.0,62.83391145758832,386.1599548577853,143.5205507377814,6.431626340116345
England,NHS England London,2023-08-01,2023,57932470,210657.0,82276.0,5048.0,60.94314454302492,363.62509659954077,142.02052838416867,8.713593603034706
England,NHS England London,2023-09-01,2023,57932470,221965.0,93019.0,5913.0,58.09294258103754,383.14437482123583,160.56453315386003,10.20671136583681
England,NHS England London,2023-10-01,2023,57932470,224610.0,97080.0,7646.0,56.7784159209296,387.71003549477524,167.57441897436792,13.198125334549003
England,NHS England London,2023-11-01,2023,57932470,227263.0,101590.0,8346.0,55.29848677523398,392.28950534993584,175.3593451133708,14.406428726411976
England,NHS England London,2023-12-01,2023,57932470,227752.0,101431.0,7979.0,55.464276932804104,393.13359157653724,175.08488762864764,13.772932519535246
England,NHS England London,2024-01-01,2024,58620101,228978.0,96430.0,9499.0,57.886783883167816,390.6134518601392,164.4998871632787,16.2043391907496
England,NHS England London,2024-02-01,2024,58620101,221229.0,90682.0,7807.0,59.009894724471025,377.3944367649588,154.69437693394627,13.317957265204983
England,NHS England London,2024-03-01,2024,58620101,241878.0,91548.0,8716.0,62.15116711730707,412.6195551931922,156.17168588638222,14.868619895417785
England,NHS England London,2024-04-01,2024,58620101,223168.0,87139.0,9245.0,60.9536313449957,380.7021758628495,148.65037506503103,15.771040722021274
England,NHS England London,2024-05-01,2024,58620101,239344.0,95859.0,8736.0,59.94927802660606,408.29680590280793,163.52581855838153,14.902737885081434
England,NHS England London,2024-06-01,2024,58620101,229365.0,88149.0,7239.0,61.56824275717743,391.2736349601308,150.37333354304525,12.349006358757382
England,NHS England London,2024-07-01,2024,58620101,233210.0,86092.0,6939.0,63.08391578405729,397.8328184729671,146.86429830613906,11.837236513802662
England,NHS England London,2024-08-01,2024,58620101,211865.0,76466.0,6279.0,63.90814905718264,361.42039400443883,130.44330988102527,10.711342854902279
England,NHS England London,2024-09-01,2024,58620101,222946.0,86456.0,7539.0,61.221102867959054,380.32346617758304,147.48524571801744,12.860776203712103
England,NHS England London,2024-10-01,2024,58620101,236254.0,94864.0,9676.0,59.846605771754135,403.0255764997744,161.82844857261506,16.50628339927289
England,NHS England London,2024-11-01,2024,58620101,235006.0,96767.0,8718.0,58.8236045037148,400.8966139447627,165.07477528911116,14.87203169438415
England,NHS England London,2024-12-01,2024,58620101,237155.0,98604.0,10083.0,58.42212898737114,404.56259193412177,168.20851263971724,17.200584488928122
England,NHS England London,2025-01-01,2025,58829244,228689.0,92532.0,11121.0,59.538062609045475,388.73353531451124,157.28911967660164,18.903863527466033
England,NHS England London,2025-02-01,2025,58829244,210344.0,84404.0,9188.0,59.87335032137832,357.550064726312,143.4728618984123,15.61808273449851
England,NHS England London,2025-03-01,2025,58829244,236495.0,86930.0,9251.0,63.24235184676209,402.0024462663501,147.76664476599427,15.725172330958394
England,NHS England London,2025-04-01,2025,58829244,227709.0,85758.0,9010.0,62.3387744884919,387.06769714735753,145.77443830486757,15.315512128627727
England,NHS England London,2025-05-01,2025,58829244,236470.0,89314.0,9025.0,62.23030405548273,401.95995039473905,151.8190510828254,15.341009651594366
England,NHS England London,2025-06-01,2025,58829244,231182.0,85898.0,7360.0,62.84399304444117,392.97122363156666,146.01241518588952,12.510784602297456
England,NHS England London,2025-07-01,2025,58829244,236847.0,83641.0,7427.0,64.68564094119833,402.6007881386339,142.1758878968426,12.62467353821511
England,NHS England London,2025-08-01,2025,58829244,220602.0,81082.0,7119.0,63.24512017116799,374.98697076576406,137.82601047873402,12.101124399966793
England,NHS England London,2025-09-01,2025,58829244,228774.0,86286.0,8219.0,62.28330142411288,388.87802127798886,146.67195111329323,13.97094275085364
England,NHS England London,2025-10-01,2025,58829244,240837.0,90901.0,9577.0,62.256214784273176,409.3831292477599,154.5166890126958,16.279318496766674
England,NHS England London,2025-11-01,2025,58829244,238417.0,90006.0,9096.0,62.2484973806398,405.2695288758088,152.99533680901968,15.46169792696979
England,NHS England London,2025-12-01,2025,58829244,237630.0,90349.0,8939.0,61.979127214577275,403.9317588374925,153.57838016752348,15.194823853252306
England,NHS England London,2026-01-01,2026,58951205,238666.0,95901.0,12052.0,59.81790451928637,404.8534716126668,162.67860852038564,20.444026547040046
England,NHS England London,2026-02-01,2026,58951205,214878.0,80631.0,8709.0,62.47591656660989,364.5014550593156,136.77583011237854,14.773234915215049
England,NHS England London,2026-03-01,2026,58951205,240918.0,79924.0,7823.0,66.82522684066778,408.67358012444356,135.57653316840597,13.270297019373904
England,NHS England London,2026-04-01,2026,58951205,232952.0,78150.0,7796.0,66.45231635701776,395.1607096072082,132.56726474038996,13.224496428868587
England,NHS England Midlands ,2019-04-01,2019,56230056,245183.0,70709.0,125.0,71.16072484633926,436.03548963209283,125.74947462261109,0.22230104127941824
England,NHS England Midlands ,2019-05-01,2019,56230056,249038.0,58380.0,75.0,76.55779439282358,442.8912537451501,103.82347831913951,0.13338062476765095
England,NHS England Midlands ,2019-06-01,2019,56230056,243935.0,58445.0,149.0,76.04074856006723,433.8160360359592,103.9390748606048,0.26498284120506654
England,NHS England Midlands ,2019-07-01,2019,56230056,258801.0,61741.0,74.0,76.14344612269659,460.2538542732378,109.8007087170605,0.1316022164374156
England,NHS England Midlands ,2019-08-01,2019,56230056,242462.0,60170.0,61.0,75.18374013247437,431.19644056552244,107.00682923026076,0.1084829081443561
England,NHS England Midlands ,2019-09-01,2019,56230056,246979.0,64379.0,62.0,73.93341134266475,439.2295109931955,114.49214989222133,0.11026131647459145
England,NHS England Midlands ,2019-10-01,2019,56230056,253426.0,72347.0,101.0,71.45241608990396,450.69490949822284,128.66250746753659,0.17961924135376994
England,NHS England Midlands ,2019-11-01,2019,56230056,249226.0,77253.0,293.0,69.00283277025672,443.22559451123436,137.38737873567118,0.5210736407589565
England,NHS England Midlands ,2019-12-01,2019,56230056,254185.0,85775.0,1047.0,66.25489308967877,452.04472142087144,152.5429745259368,1.8619935217564072
England,NHS England Midlands ,2020-01-01,2020,56325961,242362.0,74413.0,1102.0,69.29675444170292,430.2847136509575,132.11137223206896,1.956469060510126
England,NHS England Midlands ,2020-02-01,2020,56325961,226474.0,67117.0,379.0,70.36436853678568,402.07747187837595,119.15819776248469,0.6728691233514862
England,NHS England Midlands ,2020-03-01,2020,56325961,185326.0,48985.0,232.0,73.56819874167682,329.02412441751324,86.96700265797507,0.4118882232652897
England,NHS England Midlands ,2020-04-01,2020,56325961,119380.0,15772.0,4.0,86.78840676830289,211.9448969543547,28.001297660948918,0.007101521090780856
England,NHS England Midlands ,2020-05-01,2020,56325961,160329.0,16773.0,2.0,89.53838669236383,284.644943740951,29.778453313916827,0.003550760545390428
England,NHS England Midlands ,2020-06-01,2020,56325961,178463.0,22350.0,5.0,87.47639566744927,316.839689606006,39.679749094738035,0.00887690136347607
England,NHS England Midlands ,2020-07-01,2020,56325961,198572.0,25246.0,7.0,87.28622363676651,352.54081150963407,44.82125036446338,0.012427661908866499
England,NHS England Midlands ,2020-08-01,2020,56325961,209174.0,35825.0,7.0,82.87311042481379,371.3633931607487,63.60299826930605,0.012427661908866499
England,NHS England Midlands ,2020-09-01,2020,56325961,208653.0,44450.0,14.0,78.69668780223624,370.4384200386745,78.91565312130227,0.024855323817732998
England,NHS England Midlands ,2020-10-01,2020,56325961,199131.0,48777.0,107.0,75.50506952709523,353.5332490820707,86.59772356125447,0.18996568917838794
England,NHS England Midlands ,2020-11-01,2020,56325961,183827.0,48803.0,227.0,73.45166923248489,326.36282938874314,86.64388344834454,0.4030113219018136
England,NHS England Midlands ,2020-12-01,2020,56325961,184198.0,54338.0,389.0,70.50022258656445,327.0214954699131,96.47061325771254,0.6906229260784383
England,NHS England Midlands ,2021-01-01,2021,56554891,169432.0,54896.0,405.0,67.59998111336701,299.5885890753463,97.06675944260948,0.7161184343896977
England,NHS England Midlands ,2021-02-01,2021,56554891,161724.0,41650.0,170.0,74.24624669189484,285.95935230429495,73.64526615390346,0.300592923077157
England,NHS England Midlands ,2021-03-01,2021,56554891,208897.0,45614.0,42.0,78.16435851161098,369.3703520708757,80.65438584259671,0.07426413393670939
England,NHS England Midlands ,2021-04-01,2021,56554891,223711.0,51160.0,21.0,77.13120946220793,395.5643730265522,90.46078790957266,0.03713206696835469
